325	An upgrade will only install security updates. So the short answer is no. The full answer is, that for 9.04 updates are no longer provided as it has reached the end of its life cycle last October. You should seriously consider updating to a newer release (using sudo do-release-upgrade). Using 10.04 (which is an LTS release) you will get php 5.3.
326	Grub must be installed in the hard drive that the computer boots, regardless of which OS you want to run. That means the hard drive that is set as 1st boot device in BIOS. You BIOS is probably set up to boot your "2nd" hand drive, where Ubuntu might be the boot partition, thus completely skipping grub. So, my hints are: Go to your BIOS. Usually this means pressing DEL or F2, or some other key during boot. The right key depends on which computer / brand / model you have. Usually when the PC starts, there is text like "Press XXX for BIOS settings" At BIOS setup screen, try to find your boot options. WHERE they are located also depends on your computer / brand / model. Make sure you choose your 1st hard drive as your 1st boot device. Save settings and quit. Now, install grub in THAT hard drive (usually /dev/sda). Like this: grub-install /dev/sda If you cant boot ubuntu after switching the hard drive boot order, change back to previous settings (so you can boot Ubuntu back). Now your 1st hard drive (the one that has XP partition) might be /dev/sbd. Just use the above command replacing sda for sdb. Now go back to BIOS and change boot order again If you need, i can give you more detailed instructions. Give me your computer (or motherboard) brand and model so i can guide you for BIOS keys and menus. Also, please post the contents of: gedit /boot/grub/grub.cfg sudo fdisk -l sudo blkid Hope that helps! UPDATE: From all the files you posted, I have 2 theories: 1 - grub-install warning suggests me that is actully NOT being installed. Read HERE for a great explanation about FlexNet and Grub. FlexNet looks like a licence manager, anty-piracy protection that writes data in the very MBR space grub uses for its multi-booting code. So you probably have some FlexNet-dependent software in your XP, and Grub refuses to overwrite it, thus refusing to install itself. The same link has info on how to fix that. Without grub installed on MBR, your HD is booting the traditional way: the partition flagged as bootable in your 1st HD. That means Ubuntu (check fdisk's /dev/sda1 marked as boot partition) 2 - Also, your grub.cfg dow NOT show windows XP, as if os-prober didnt find it. (take a look at your ### BEGIN /etc/grub.d/30_os-prober ### section. It should be something like this (just an example): ### BEGIN /etc/grub.d/30_os-prober ### menuentry "Microsoft Windows XP Professional (on /dev/sdb1)" { savedefault insmod part_msdos insmod ntfs set root='(hd1,msdos1)' search --no-floppy --fs-uuid --set 485083315dc8e22a drivemap -s (hd1) ${root} chainloader +1 } ### END /etc/grub.d/30_os-prober ### Instead, yours have no menuentry. Somehow grub did not "find" your XP parition when scanned your drives, or didnt think it was a valid OS. Thus, as grub menu would have no OS other than Ubuntu, it automatically skips the menu and boots straight into your 1st (and only, acoording to him) OS. You could force grub to show the menu by holding SHIFT key right after the POST. But, again, it would only have Ubuntu (and memtest, and previous kernel, and recovery mode), but not XP. So, either grub is not installed (it resuses to do so when it finds FlexNet and silently aborts), or it is installed, but since it has only Ubuntu, it bypasses the menu. Or both. Any would make Ubuntu to boot. Now lets check and fix both theories: 1 Is grub actually installed on /dev/sda? Keep SHIFT pressed on boot, and menu will show up instead of being bypassed. If it doesnt show up, grub is not actually installed. Do so by removing FlexNet code from MBR (the same link above have instructions on how) . Then install grub and check if there is no warning. Remember that wiping FlexNet from MBR will make its dependent software fail to work 2 Is your XP install a valid one? Can it boot without grub, in a single-OS enviroment? Somehow grub's OS Prober didnt think so. Lets test it then: In Ubuntu, use gParted to mark its partition as BOOT (right-click partition -> Flags -> check BOOT) Also, try to mount your XP partiton (double-click on it in Nautilus) and check if its OK. Take a look at its boot.ini file. Should be something like: [boot loader] timeout=30 default=multi(0)disk(0)rdisk(0)partition(1)\WINDOWS [operating systems] multi(0)disk(0)rdisk(0)partition(1)\WINDOWS="Microsoft Windows XP Professional" /noexecute=optin /fastdetect /usepmtimer Disconnect the Ubuntu HD. Leave only the XP one. Set BIOS to boot it. Try to see if XP works (it prolly wont yet, but who knows?) Using any Windows bootable CD / USB / Floppy, use windows (NOT linux!) fdisk /mbr to wipe grub of it. Do not fear, grub is only needed in /dev/sda, your 1st hard drive, and since this will be back to /dev/sdb when this is over, grub is not needed on that HD. Try now. It should work. Nope? Then use a XP boot CD to repair that install. If that is your only connected HD and XP is the sole OS, partition marked as boot, with a cleaned-up MBR and repaired install, it must boot, or else later grub wont be able to help you much... It works? Cool! Connect the other (Ubuntu) HD back, set it up as before (as boot HD in BIOS), launch Ubuntu and run grub-install /dev/sda again. OS prober should detect XP now, and with 2 OSes in its list, menu will show up at boot. Wow, that was a long answer. You have quite a lot of homework to do . I hope it all works. Good luck!
327	Me too had the problem, i am from India. So by default india servers selected. I changed it simply by going to "System" menu and on submenu "Administration" selected "Software sources". Their changing india server to "main" server not helped me. So clicked the "other" option in "Download from" and then clicked on "select best server" button, which inturn tested 350 servers and selected the best reachable servers. After that no errors, all my update went so nicely and speedy too. try the same.
328	See the output of pgrep -fl X, it should be similar to 1284 /usr/bin/Xorg :0 -br -verbose -audit 0 -novtswitch -auth /var/run/gdm3/auth-for-Debian-gdm-aoiVzl/database -nolisten tcp vt7 You see :0 is my DISPLAY, you should have two lines, the second with :1, so try DISPLAY=:1 or DISPLAY=:1.0
329	With some help of a guy on ubuntuforums.org I fixed this issue. I had to reinstall the network manager. sudo apt-get install --reinstall network-manager However due to the fact I had no internet on my OS I started up with ubuntu from USB where internet still worked and then downloaded the package from. http://packages.ubuntu.com/precise/net/network-manager The whole topic can be found at: http://ubuntuforums.org/showthread.php?t=2054615
330	Link to the thread that fixed this problem Ubuntu Forums: I dragged and dropped this version skype-wrapper from this location /usr/share/application/ onto the Launcher.
331	I made a little research and now I can come with the answer that is not so simple as it seems at first sight. I searched a lot on Google, and almost everything is pointing to the ~/.cache/chromium/Default folder. It’s the folder where you should find google chrome’s cache files. But there are no big flash video files (like YouTube has), just small ones. In the end, to answer the question, I came to these conclusions: First, you have to open an YouTube video and let it stream from internet. In a Terminal (Ctrl+Alt+T), you should get PID of Chromium that use Flash Player plugin. You can use various commands, but ps will do just fine: ps ax | grep flash. Once you have this PID you can find out the name of video file that just was streamed on Youtube: ls -l /proc/[*PID*]/fd | grep Flash. You will see as result something like this: lrwx------ 1 [*user*] [*user*] 64 mai 2 09:48 [*video file name - is a number*] -> /tmp/FlashXX4PeKRY (deleted)` And here is the answer of the question: the last video file streamed on YouTube and cached on the system is: /proc/[*PID*]/fd/[*video file name - is a number*] Now, if you want, you should copy them anywhere on the system: cp /proc/[*PID*]/fd/[*video file name - is a number*] ~/Videos/[*new video file name*].flv And now you have the last video watched on Youtube in your personal Videos collection.
332	I wrote a small bash script that automates the excellent solution from Radu: #!/bin/bash pidNum=$(ps ax | grep flash | grep chromium | grep -v "grep" | sed -e 's/^ *//g' -e 's/ *$//g' | tr -s " " | cut -d " " -f 1) procNum=$(ls -l /proc/${pidNum}/fd | grep Flash | tr -s " " | cut -d " " -f 9) filename=$1 if [[ "$filename" == "" ]]; then filename=$procNum fi echo "Copying /proc/${pidNum}/fd/${procNum} to '${filename}.flv'" cp /proc/${pidNum}/fd/${procNum} "${filename}.flv" ls -lah "${filename}.flv"
333	You must to use the X Logical Font Description (XLFD) full name for the font provided by xfontsel. For example, you can use something like this : -bitstream-*-*-*-*-*-12-*-*-*-*-*-*-*: dmenu_run -b -fn -bitstream-*-*-*-*-*-12-*-*-*-*-*-*-* xfontsell tool allows you to preview the different settings. If you want to use a syntax like: dmenu_run -b -fn <family>-<size>:<name>=<value> which is closer to what you asked, you can use Xft support patch. See here the instructions about how to use a patch for dmenu.
334	I do it manually like this: define this alias in /etc/bash.bashrc alias findflash='find /proc/ -maxdepth 1 -type d -exec lsfd.sh {} \;' and create this script in /usr/local/bin/lsfd.sh #!/bin/bash ls -l $1/fd/ 2>/dev/null 3>/dev/null| grep -i 'flash' 1>/dev/null 2>/dev/null 3>/dev/null; if [ $? -eq "0" ]; then echo $1/fd/; ls -l $1/fd/ | grep -i 'flash'; fi result: root@juanmf-V570:/tmp# findflash /proc/31591/fd/ lrwx------ 1 root root 64 Aug 19 23:59 37 -> /home/juanmf/.config/google-chrome/Default/Pepper Data/Shockwave Flash/.com.google.Chrome.9Oc0fE (deleted) lrwx------ 1 root root 64 Aug 19 23:59 38 -> /home/juanmf/.config/google-chrome/Default/Pepper Data/Shockwave Flash/.com.google.Chrome.hcEvxv (deleted) then I know where the files are and use mplayer to see wich one I want. then manually copy.
335	Try the following, as I believe it is related to issues with Intel iGPU drivers which ship with Ubuntu by default, as a number of other Intel users are having this same problem. sudo add-apt-repository -y ppa:oibaf/graphics-drivers; sudo apt-get update; sudo apt-get upgrade -y; sudo apt-get dist-upgrade -y This will add the oibaf PPA, switch the obaif PPA to Raring as it currently doesn't support Saucy yet, then upgrade all of your open source graphics drivers to the latest 'Updated and Optimized' open source graphics drivers.
336	The IPC hardening feature of grsecurity breaks semaphores for lvm... that was the culprit. Deactivating it fixes this problem.
337	There is no need to manage, monitor or clear the Linux cache manually during normal operations, and no performance benefit in doing so. The purpose of the cache is to store recently-accessed data from disk so that subsequent attempts to read it complete more quickly. This is why loading a large document is typically much faster the second time around. However, the memory is still considered "free" by Linux and can be re-used instantaneously if there is a need for more memory (e.g. you load a new program or document), so clearing the cache does not achieve anything. The drop_caches control is there to help developers with benchmarking and testing, not for ordinary users. It is not possible to say what is causing your slow program loading without more information, but it almost certainly has nothing to do with the cache. Poor disk performance or the presence of other disk or CPU-intensive processes are possible culprits.
338	A lot of sound files are found in /usr/share/sounds . Therefore one can use it to change default system sounds(email notification sounds in this case). One has to remember that sound files in the folder are in .ogg format and therefore the sound files that one is going to set up instead of the default system sounds must also be in .ogg format.
339	The URL link below shows you the options you can choose. https://help.ubuntu.com/community/WindowsDualBoot
340	One nice little app I've used to create Launchers for my desktop is Arronax. http://www.florian-diesch.de/software/arronax/ But a quick google search for "teamspeak" and "ubuntu" gave multiple hits about how to install. The following link also brings up a good question is "either" your ubuntu -or- the teamspeak you downloaded 32Bit instead of 64Bit? If your ubuntu is 64 bit but the app is only 32 bit then you need to install the 32-bit compatibility libraries, you should be able to run 32 bit programs normally by adding: sudo apt-get install ia32-libs The folloiwing post also had good info for teamspeak setup: How to install Teamspeak 3 client on ubuntu 12.04 lts 32 bit? it states: 1) cd ~/Downloads (assuming saved in Downloads folder, otherwise where you saved it) 2) chmod u+x ./TeamSpeak3-Client-linux_x86-3.0.12.run OR if 64bit version: chmod u+x ./TeamSpeak3-Client-linux_amd64-3.0.13.1.run ./TeamSpeak3-Client-linux_x86-3.0.12.run OR if 64bit version: ./TeamSpeak3-Client-linux_amd64-3.0.13.1.run 3) Press enter to view the user agreement 4) Press Q to leave the user agreement 5) Type Yes to create the folder (named TeamSpeak3-Client-linux_xxxxxx) 6) Open the folder, Run program called ts3client_linux_x86 or ts3client_linux_amd64
341	I'd use a simple grep to look for user90: $ echo "randomcollege-nt\user90" | grep -o user90 user90 If user90 is not constant, prefer this command: $ echo "randomcollege-nt\user90" | grep -oP '(?<=randomcollege-nt\\)\w+' user90 Finally using sed to edit the file in place: $ sed -ri 's/randomcollege-nt\\(user[0-9]+)/\1/' my_file Or to match all possible user accounts: $ sed -ri 's/randomcollege-nt\\(\w+)/\1/' my_file
342	You can use perlbrew: sudo apt-get install perlbrew Then: perlbrew init perlbrew install perl-5.20.1
343	The Development and Programming section of Ubuntu Forums has a subforum named "Ubuntu Application Development". You could also consider the ubuntu-app-devel mailing list and the #ubuntu-app-devel IRC channel on Freenode (can't post IRC links, so: irc://irc.freenode.net/ubuntu-app-devel). Lastly, if it is development, you can always ask here, or on Stack Overflow.
344	You could use apt-check from update-notifier-common: $ /usr/lib/update-notifier/apt-check --human-readable 0 packages can be updated. 0 updates are security updates. This is the same tool that updates the motd message.
345	MATE DE (Desktop Environment) is a piece of software separate from Ubuntu, originally a fork of the older GNOME 2.x DE. Ubuntu MATE, on the other hand, is (from the official page) "A community developed Ubuntu based operating system that beautifully integrates the MATE desktop." Basically, MATE is the DE - it provides the GUI functionality. Ubuntu MATE, on the other hand, is a derivative of Ubuntu, a sort of "child OS" based off Ubuntu, but with changes to the default software and design, most notably the use of the MATE DE instead of the default Ubuntu DE, Unity. Source: What is Ubuntu MATE? | Ubuntu MATE
346	What is MATE DE? quoting from the MATE Wikipedia article MATE is a desktop environment forked from the now-unmaintained code base of GNOME 2. It is named after the South American plant Yerba mate and tea made from the herb, mate. The use of a new name, instead of GNOME, avoids conflicts with GNOME 3 components. But what is a Desktop Environment? quoting from the Desktop Environment Wikipedia article In computing, a desktop environment (DE) is an implementation of the desktop metaphor made of a bundle of programs running on top of a computer operating system, which share a common graphical user interface (GUI). A desktop environment typically consists of icons, windows, toolbars, folders, wallpapers and desktop widgets. In Linux there are many different DEs. The most well-known are: Unity, GNOME 3, KDE, Cinnamon, XFCE, and LXDE. So what is Ubuntu MATE? quoting from the official Ubuntu MATE site A community developed Ubuntu based operating system that beautifully integrates the MATE desktop. Ubuntu MATE is a stable, easy-to-use operating system with a configurable desktop environment. Ideal for those who want the most out of their desktops, laptops and netbooks and prefer a traditional desktop metaphor. With modest hardware requirements it is suitable for modern workstations and older hardware alike. So what is the difference between Gnome and MATE? MATE is a fork of Gnome 2 and retains features from Gnome 2 such as the file manager, appearance preferences, panel and indicator function(re-branded) and is not interchangeable with GNOME Classic. The forked programs have been renamed, with most names in Spanish. Caja (box) – File manager (from Nautilus) Pluma (quill) – Text editor (from Gedit) Eye of MATE – Image viewer (from Eye of GNOME) Atril (lectern) – Document viewer (from Evince) Engrampa (staple) – Archive manager (from File Roller) MATE Terminal – Terminal emulator (from GNOME Terminal) Marco (frame) – Window manager (from Metacity) Mozo (waiter) – Menu item editor (from Alacarte)
347	In python, entries like: a=(1,2,3,4,5) b=(2,4) are iterables and known as tuples. Your task can be easily done in python: #!/usr/bin/env python2 a = (1, 2, 3, 4, 5) b = (2, 4) c = tuple(i for i in a if i not in b) print c Output : (1, 3, 5) Here we have found the values of the tuple a, that do not exist in tuple b and put them in another tuple c. Also note that this operation will be fast and memory efficient for larger data sets as we have used python generator expression.
348	The OP managed to fix the problem themselves, as posted in the original question: Go to Nvidia X server settings; OpenGL Settings; and uncheck Sync to VBlank. Reboot, this fixed my mouse problem in Draftsight. -tfsron
349	Being brief (a small book could be written on the topic), maybe it is useful to think like this: cp is for duplicating stuff and by default only ensures files have unique full path names rsync is for synchronising stuff and uses the size and timestamp of files to decide if they should be replaced. It has many more options and capabilities than cp Using their various options, you can use either of them for many tasks, for example cp -u can replace only files that are newer, as rsync is used to do. But there are some tasks where one has advantages over the other You might as well use cp when you want to make a local duplicate file or directory. For example, you want to edit an important file, so you make a backup first: cp .bashrc bashrc-bak Making rsync do this would require three more keystrokes, so why bother? If you want to duplicate a directory cp -r ~/Desktop/cakes ~/Recipes/cakes serves you well. Why bother typing rsync -a? Well you might, since its -v verbose option gives more interesting and useful output. However, let's say you're updating a backup of some directory on your system on a flash drive. The directory already exists on the flash drive, and you just want to sync the files so it has the latest version of your stuff. rsync is much faster than cp for this, because it will check file sizes and timestamps to see which ones need to be updated, and you can add more refinements. You can even make it do a checksum instead of the default 'quick check', although this will take longer. You can also use rsync to copy or sync files to a remote machine, or make is run as a daemon. Humble cp can't do such fancy things. To learn the options and syntax ("structure"?) (which is very similar) read man and info pages and practise!
350	Note that sudo isn't necessary. snap find and snap install will work just fine without it. snap find only shows promoted and public snaps in the stable channel. By curating snaps in this way, users can expect a degree of quality when using snap find for app discovery. If you'd like to know all the snaps that exist, try uappexplorer: $ snap install uappexplorer-cli $ uappexplorer-cli --type snap ┌────────────────────┬───────────────────────────┬───────────────┬──────┬──────┐ │ App │ Description │ Type │ ❤ │ ★ │ ├────────────────────┼───────────────────────────┼───────────────┼──────┼──────┤ │ test-snapd-cups-c… │ A basic snap declaring a… │ Snap │ 0 │ 0 │ ├────────────────────┼───────────────────────────┼───────────────┼──────┼──────┤ │ test-snapd-fuse-c… │ A basic snap declaring a… │ Snap │ 0 │ 0 │ ├────────────────────┼───────────────────────────┼───────────────┼──────┼──────┤ │ lcavassa-iperf │ A TCP, UDP, and SCTP net… │ Snap │ 0 │ 0 │ ├────────────────────┼───────────────────────────┼───────────────┼──────┼──────┤ │ deadbeef-vs │ The Ultimate Music Playe… │ Snap │ 0 │ 0 │ ├────────────────────┼───────────────────────────┼───────────────┼──────┼──────┤
351	The WSL RootFs filesystem (that under AppData/Local/lxss that appears as / in WSL) uses extended attributes which Windows doesn't understand to store Linux filesystem data, and so can't process. So if you edit or create files there (say in your 'shared' folder), those files will be invisible to WSL. You need to create your 'shared' folder somewhere under /mnt/c, which uses the WSL DriveFs filesystem and doesn't suffer from this limitation.
352	The easiest option would be to install the default version that available on Ubuntu package list, you can choose either to install Java Dev Kit (JDK) or Java Runtime Environment (JRE): First, update the package index sudo apt-get update To install Java Dev Kit (JDK), run following command: sudo apt-get install default-jdk Above command will install JDK, but if you instead want to install JRE sudo apt-get install default-jre Source: https://www.digitalocean.com/community/tutorials/how-to-install-java-with-apt-get-on-ubuntu-16-04
353	APT APT only installs softwares using .deb packages, and By default the apt command does not cache the deb files: apt command does not cache the .deb files? Where are packages stored installed with APT in Ubuntu 16.04? It download and install the package and after installation was done it will remove the deb packages. Apt is only used to do package management using dpkg and deb packages, it's a high level tools which make installation of packages easier. To get download link of "eclipse" package: $ apt download eclipse --print-uris |& grep -Po "http.*?deb" http://archive.ubuntu.com/ubuntu/pool/universe/e/eclipse/eclipse_3.8.1-8_all.deb or to download it in current directoey: $ apt download eclipse Tar To install "eclipse" using tar files just extract the archive somewhere and run its executable file. The other situation is when you download a tar archive containing the software source code which depend on the software you should follow some instruction to compile and install it
354	xkill is a utility used for force-quitting GUI apps. It is handy when some app isn't responding or is causing your system to work abnormally. NAME xkill - kill a client by its X resource DESCRIPTION Xkill is a utility for forcing the X server to close connections to clients. This program is very dangerous, but is useful for aborting programs that have displayed undesired windows on a user's screen. If no resource identifier is given with -id, xkill will display a special cursor as a prompt for the user to select a window to be killed. If a pointer button is pressed over a non-root window, the server will close its connection to the client that created the window. To use it quickly you can use Alt+F2 and enter xkill and hit Enter. Alternatively, you can also type the same in Terminal. You can also define a keyboard shortcut in Settings → Devices → Keyboard to use xkill. Your cursor will turn into cross sign and forcefully terminate (finishes the game (what I think) of) the app.
355	I solved this problem by reinstalling openssh-server as follows: sudo apt-get purge openssh-server sudo apt-get install openssh-server
356	You can use tcpdump tool to achieve this. Script: #!/usr/bin/env bash echo "$(date +%x_%H:%M:%S:%N)" > /var/log/info.txt echo " " >> /var/log/koko.txt tcpdump -c 10 -w /tmp/info.pcap -i eno1 tcp && \ tcpdump -r /tmp/info.pcap >> /var/log/info.txt Make script executable with chmod +x sniffer.sh Then add the job to cron: Open cron editor as root: sudo crontab -e Add the line 0 */2 * * * /path/to/sniffer.sh Explanation: echo "$(date +%x_%H:%M:%S:%N)" > /var/log/koko.txt: echo the date into the output file echo " " >> /var/log/koko.txt: separate the date from other conten with a line tcpdump -c 10 -w /tmp/info.pcap -i eno1 tcp &&: Capture 10 packets from interface eno1 (can be lefet out, in which case it will capture from all interfaces) and write to a file and if successful do the next command, tcpdump -r /tmp/info.pcap >> /var/log/koko.txt: read from that file and write to a the info.txt file.
357	You've used UFW to allow the port to listen, but you haven't initiated listening on the port, install netcat if you don't already have it, and try: nc -l 11963
358	I don't know complicated the permissions per user you require but does something like this work for you : https://ubuntuforums.org/showthread.php?t=2453008 In that situation the user created a share of one folder ( /FolderRoot ) with many subfolders with the intent that only some users would have access to each subfolder. He wanted the parent folder and the whole tree to be read/writeable to only one user ( User1 ) for which I suggested this: [FolderRoot] path = /FolderRoot read only = no valid users = User1 force user = UserMaster Then he wanted a subfoler that only User1 and User3 could access. I suggested just creating a different share of that subfolder like this: [Folder2] path = /FolderRoot/Folder2 read only = no valid users = User1, User3 force user = UserMaster You might want to look at the original posters question to see how applicable his use case is to yours.
359	If your file is HTML or XML then you should consider using a tool that is designed for markup languages. However if you must use awk, then AFAIK you can't use variables inside a regexp constant /.../. However you can use what the GNU awk user guide refers to as a dynamic regexp or a computed regexp - basically a string expression that you can use on the RHS of a ~ comparison. So: $ TPNum='"P16"' $ awk -v TPNum="$TPNum" ' $0 ~ "\\<style:style style:name="TPNum{p=1} p{print} /style:style>/{p=0} ' file <style:style style:name="P16" style:family="paragraph" style:parent-style-name="Table_20_Contents"> <style:paragraph-properties fo:text-align="center" style:justify-single-word="false"/> <style:text-properties fo:color="#000000" style:font-name="open sansregular2" fo:font-size="18pt" officeooo:rsid="00050000" officeooo:paragraph-rsid="000040000" style:font-size-asian="18pt" style:font-size-complex="18pt"/> </style:style> The backslash needs to be escaped in the dynamic regex because the string is scanned twice: What difference does it make if the string is scanned twice? The answer has to do with escape sequences, and particularly with backslashes. To get a backslash into a regular expression inside a string, you have to type two backslashes.
360	You can download it from here. It is a "deb" file, which can be installed locally with the "gdebi package manager" Please note that this way is not encouraged, since it is inherently insecure. You do not know what code you are downloading and what is does to your system. Also accept that it might not work, if dependencies are not met. But if you really have to download code like this, look for .deb files, not for .rpm
361	http://www.wikimatrix.org is a great place to start when you are looking for the right wiki. Just reading the list of features available will help you along. You may want to look into foswiki.org. It works fine with Apacheauth (no worrying about the wiki logon being safe), and happily accepts LDAP Auth through Apache. It saves the posts in plain text files and is easily expanded by plugins. The learning curve is nice and flat, although it is a rather powerful software if you wish to delve deeply.
362	The same thing happened to me and I found the cause to be my FTP Client. I use FlashFXP. A spyware on my local machine took the site data from my FlashFXP. It then connected to my website and inserted the code in the default page. Next time when site is opened this malicious tihng is downloaded and also google discards this into black-list. We solved the problem by moving our FTP client to another clean machine and the problem was solved.
363	A Quad Core is a CPU with 4 cores. A Core2Quad is an Intel marketing name for their Core 2 series CPUs with 4 cores.
364	You really need to know the model numbers for the two processors, then you will be able to learn more. There is a good comparison of Intel processors on wikipedia
365	Another thing that I haven't seen mentioned yet is that systems advertised as servers are designed to run 24/7 and tend to have more cooling on the whole system rather than just the main components, leading to better reliability.
366	Xorlev's answer will certainly work. Accepting your client's private key, though, violates everything that PKI is about. You should be sending your public key to the client, who will then place that on the EC2 instance, granting you access. Private keys are meant to be kept, well, private.
367	As long as DNSSEC isn't widely used, the best way to protect against DNS spoofing is to use "source port randomization". This is especially important since the "Kaminsky DNS bug". You need to make sure that both the version of DIG that you use as well as the recursive DNS server that you query have implemented "source port randomization". Theoretically it is still possible to spoof even "source port randomization", but it would take a LONG time and a LOT of network traffic.
368	I would first make sure they they are resolving the IP correctly. If that works, you will want a couple traceroutes from the clients (Or at least their public IPs). You can then give that information to your ISP and they should be able to find out what is wrong. It does sound like it is probably not your server. Maybe just-traceroute will be able to show you where the packet loss is happening or places where there are big jumps in latency.
369	If the VPN is already running on the host, then the NAT VM will also have the same access.
370	Yes it's possible. In fact, they are not related at all. FTP uses TCP port 21, SFTP is actually part of SSH and uses TCP 22.
371	Traditionally there has been very few and expensive boards with more than two sockets for Intel chips, because the FSB architecture didn't support it directly. The only exceptions were very expensive boards with specialized chipsets. AMD-based boards, OTOH, have been not-so-hard to find with 4 or even 8 sockets, because the hypertransport architecture makes it so (comparatively) easy. Current Intel processors have a AMD-like architecture; but still have limited number of inter-processor ports, so you have to be sure what exact chip model you have (and corresponding price points). Add to that the lots of cores you get on each socket, and it's understandable why there are so few many-socket boards there. In fact, it's increasingly rare to find AMD boards with 4 sockets.
372	It's all about the privileges that a Service User Account has. The Local System account is a predefined local account that can start a service and provide the security context for that service. It is a powerful account that has full access to the computer, including the directory service when used for services running on domain controllers. The Local Service account is a special built-in account that has reduced privileges similar to an authenticated local user account. This limited access helps safeguard the computer if an attacker compromises individual services or processes. A service that runs as the Local Service account accesses network resources as a null session; that is, it uses anonymous credentials. The actual name of the account is NT AUTHORITY\LocalService, and it does not have a password that an administrator needs to manage. The Network Service account is a special built-in account that has reduced privileges similar to an authenticated user account. This limited access helps safeguard the computer if an attacker compromises individual services or processes. A service that runs as the Network Service account accesses network resources using the credentials of the computer account in the same manner as a Local System service does. The actual name of the account is NT AUTHORITY\NetworkService, and it does not have a password that an administrator needs to manage. For example, ASP.NET Service runs under NT AUTHORITY\NetworkService user that has not access to File System. Reference
373	System has extensive privileges on your local machine (access registry, etc...), where Network Service has limited privileges on your local machine. However both of them can be used for network account. In your case I think you should use System account. More information about difference you can find Difference between local service account and network service account in windows server with respect to SQL Server 2005 For more detailed difference check: NetworkService and LocalSystem
374	This should do the trick. (Updated for version 7.2.0 A01 released 1/11/2013.)
375	I would say you need to check your firewall rules. Just because port 135 is open does not mean it is open to "Public" subnets. Windows Firewall with Advanced Security allows differentiation between Public, Private, and "Domain" address space rules. I would imagine the defaults are set for only inside your domain subnets and not on "public" network (meaning outside the boundaries of the domain). So if you open up wf.msc you should look all the way at the last column to see it is set for what you need. The definitions are, according to Microsoft: There are three network location types in Windows Firewall with Advanced Security: Domain. Windows automatically identifies networks on which it can authenticate access to the domain controller for the domain to which the computer is joined in this category. No other networks can be placed in this category. Public. Other than domain networks, all networks are initially categorized as public. Networks that represent direct connections to the Internet or are in public places, such as airports and coffee shops should be left public. Private. A network will only be categorized as private if a user or application identifies the network as private. Only networks located behind a NAT device (preferably a hardware firewall) should be identified as private networks. Users will likely want to identify home or small business networks as private. Also, to get a more specific idea regarding WMI firewall exceptions, get familiar with this Microsoft MSDN article. Happy hunting.
376	May be, if there is no open user session, Windows doesn't assign drive letter to usb device? Create a cmd file like this: cd z:\ 2> c:\test.log echo %errorlevel% >> c:\test.log Schedule a task to run this task at time, when there is no open user session. Check c:\test.log
377	Solved! It was a weird one to solve this issue. It turned out that I needed to reset my PRAM. It must have stored some details that needed to change with the upgrade. Apple has a article on how to reset the PRAM. You reboot and hold cmd+opt+p+r until you hear the a 2nd time.
378	I dont know if its just a typo.. but shouldnt it be ..../script.rb >> /home/web/logfile.log for it to propertly append? Your code seems to have a space between the double angle bracket I tried it just now on bash in mac, it prompted an error, perhaps some shells may just ignore the second angle arrow in this case
379	Actually I just experienced twice an instance where when the server goes down the mail was not held and delivered. The situation is using exchange 2003, the internet went down, the router used between the exchange server and the internet was UPNP, the wizard was used to set it up. After the internet was brought back online, less than 12 hrs from the time it went down, the exchange server still could not reach the internet, the user had to run the IECW over again on the server to get things working, none of the emails during the downtime ever reappeared. This seemed to be an isolated incident until it happened again a month later. Same scenario, same server, same router. Not sure if the router is at fault or the server, but have since manually configured the router to hopefully prevent this from happening in the futures. So a backup solution might not be such a bad thing after all.
380	I've never used them because they're a single point of failure, at best. Every server I deploy into a real datacenter has each PSU plugged into a different PDU in the rack, each of which are attached to a different independent UPS, on different circuits, ideally even fed from different power feeds. If the UPS, PDU or circuit your Y-cable's attached to goes down, the redundant PSUs are going to be useless, so it seems like a waste at best, and a false sense of redundancy at worst. EDIT: I'll just mention that I'm talking about lower capacity 1U or 2U UPSes mounted inside the server rack, rather than the much larger, much more expensive UPS units that take a up rack all to themselves. Those are definitely built to be highly redundant in and of themselves, without the need for a secondary unit.
381	The only people allowed to access the folder are: user A: He is the owner members of B: They can read/browse the folder And that's it. The 0 in 750 means that other users won't be allowed to do anything with this folder. What you did was to add user A to the group C, but it doesn't affect the folder at all.
382	Just to send email you do not have to establish MX records for your own domain.
383	No, MX records are not used when sending outbound mail. However, some mail servers may require that the domain of the from address have the necessary DNS records to support incoming mail, in which case you need either an MX or A record on that domain.
384	You are not required to have MX records just to send email. However: you must use a valid, existing and working email domain as sender address in all outgoing traffic (sending mail from something@nonexistentdomain.com is not allowed) any domain used in email traffic can work without MX records if it has a valid A record, but this kind of setup is not much used on the 'net nor really encouraged. If a domain must be able to receive mail, set up valid MX records. any domain used in email traffic (such as the sender address of the previous items) must have a valid and working postmaster@ account, that means the domain must be able to receive mail, that means the domain should have MX records Short story: you don't have to have/manage MX records, but be sure to use a working email address as sender and be sure it is on a working domain with valid MX records.
385	I know this is old, but I think for this one, I would recommened trying out: web.server.protocol=https in the portal-ext.properties.
